Date,Close
2004-01-02 05:00:00+00:00,42.4067268371582
2004-01-05 05:00:00+00:00,42.296207427978516
2004-01-06 05:00:00+00:00,42.76327133178711
2004-01-07 05:00:00+00:00,42.93403625488281
2004-01-08 05:00:00+00:00,42.9189338684082
2004-01-09 05:00:00+00:00,43.66725158691406
2004-01-12 05:00:00+00:00,43.6320915222168
2004-01-13 05:00:00+00:00,43.92843246459961
2004-01-14 05:00:00+00:00,44.14439010620117
2004-01-15 05:00:00+00:00,44.31010055541992
2004-01-16 05:00:00+00:00,43.99869155883789
2004-01-20 05:00:00+00:00,43.988677978515625
2004-01-21 05:00:00+00:00,44.09413528442383
2004-01-22 05:00:00+00:00,44.41554641723633
2004-01-23 05:00:00+00:00,43.88320541381836
2004-01-26 05:00:00+00:00,43.61705780029297
2004-01-27 05:00:00+00:00,43.888248443603516
2004-01-28 05:00:00+00:00,43.50152587890625
2004-01-29 05:00:00+00:00,43.41114044189453
2004-01-30 05:00:00+00:00,43.71247863769531
2004-02-02 05:00:00+00:00,43.62067413330078
2004-02-03 05:00:00+00:00,43.842552185058594
2004-02-04 05:00:00+00:00,43.756832122802734
2004-02-05 05:00:00+00:00,43.58537292480469
2004-02-06 05:00:00+00:00,44.064449310302734
2004-02-09 05:00:00+00:00,44.19557571411133
2004-02-10 05:00:00+00:00,43.948482513427734
2004-02-11 05:00:00+00:00,44.27625274658203
2004-02-12 05:00:00+00:00,44.08968734741211
2004-02-13 05:00:00+00:00,44.27625274658203
2004-02-17 05:00:00+00:00,44.24598693847656
2004-02-18 05:00:00+00:00,44.30650329589844
2004-02-19 05:00:00+00:00,44.3519172668457
2004-02-20 05:00:00+00:00,44.04428482055664
2004-02-23 05:00:00+00:00,44.31654739379883
2004-02-24 05:00:00+00:00,44.39729309082031
2004-02-25 05:00:00+00:00,44.46786880493164
2004-02-26 05:00:00+00:00,44.32670974731445
2004-02-27 05:00:00+00:00,44.70995330810547
2004-03-01 05:00:00+00:00,44.69272994995117
2004-03-02 05:00:00+00:00,44.409175872802734
2004-03-03 05:00:00+00:00,44.328189849853516
2004-03-04 05:00:00+00:00,44.525634765625
2004-03-05 05:00:00+00:00,45.38637924194336
2004-03-08 05:00:00+00:00,45.65474319458008
2004-03-09 05:00:00+00:00,45.95848083496094
2004-03-10 05:00:00+00:00,45.928123474121094
2004-03-11 05:00:00+00:00,45.99394226074219
2004-03-12 05:00:00+00:00,45.71043014526367
2004-03-15 05:00:00+00:00,45.78638458251953
2004-03-16 05:00:00+00:00,46.16608810424805
2004-03-17 05:00:00+00:00,46.090179443359375
2004-03-18 05:00:00+00:00,45.847164154052734
2004-03-19 05:00:00+00:00,45.78638458251953
